BS1_1	BS1_2	BS1_3	BS1_4	BS1_5	BS1_6	BS1_7	BS1_8	BS1_9	BS1_10	BS1_11	BS1_12	BS1_13	BS1_14	BS1_15	BS1_16	BS1_17	BS1_18	BS1_19	BS1_20	BS1_21	BS1_22	BS1_23	BS1_24	BS1_25	BS1_26	BS1_27	BS1_28	BS1_29	BS1_30	BS1_31	BS1_32	BS1_33	BS1_34	BS1_35	BS1_36	BS1_37	BS1_38	BS1_39	BS1_40	BS1_41	BS1_42	BS1_43	BS1_44	BS1_45	BS1_46	BS1_47	BS1_48	BS1_49	BS1_50
-1	-4.0261111	-1.9983534	-6.535048	-1	-1	-1	-1.6800567	-5.5714369	-4.8894215	-1.4072599	-21.827938	-1.3754319	-1	-5.8041568	-1	-1	-1	-1	-1.8748128	-1	-3.065629	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-2.4174588	-3.470341	-2.3474553	-1	-4.1631031	-6.8559813	-7.1045527	-11.586734	-5.0783844	-3.6520274	-3.8544118	-1.2102417	-15.877476	-5.5622959	-11.814165	-3.8947296	-1	-8.9191036	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-2.3871913	-11.96824	-1.6795489	-1	-1	-1	-1	-1.8367592	-1.3580635	-1	-2.7679853	-1	-1.3674575	-1	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-8.70224	-1	-16.689428	-1	-1	-1	-1	-1	-3.8927429	-1	-1	-1.2738123	-1	-2.8897774	-2.3646166	-1	-4.4257507	-1	-3.8626466	-4.1435447	-2.0027785	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-11.940652	-1.8756984	-1	-1	-1	-1.5493071	-11.155547	-4.7846346	-5.0762434	-3.0136032	-4.1194191	-2.3517339	-1	-8.2075396	-1	-9.8799458	-2.2330613	-3.1701412	-4.8844399	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1.6872476	-1	-1	-1	-1	-1	-10.964064	-1.9534047	-4.5765047	-8.4858723	-3.8615584	-3.9379396	-1.0181454	-1	-7.9803715	-1	-9.1622696	-4.0729375	-1.122699	-1.6361737	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-1.6276479	-2.2354162	-1	-3.6900439	-1	-1	-1.8694782	-2.4169288	-1	-3.9212542	-1.7976943	-2.0424213	-2.5583327	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-1.6153296	-3.6692586	-1	-1.9068241	-1.800336	-1	-3.769552	-1	-1	-1	-1	-1.2825214	-1	-1.1808528	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-5.0994687	-1	-1	-2.0330384	-1.3725196	-1	-1	-5.7181296	-6.5177803	-4.2257099	-4.6098671	-2.7874773	-1.999174	-1.8749715	-1	-8.7056074	-1	-7.118669	-4.0818567	-1	-5.8472199	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-5.8704157	-4.0972271	-1	-23.666817	-1	-1	-1	-1	-1	-1.4037967	-1	-1.9275506	-1	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-2.0787482	-1	-1	-1	-2.1023297	-4.9469566	-3.2533548	-1	-1	-1	-1	-4.1364579	-2.2366271	-1	-5.6943479	-1.168324	-1	-1.5873815	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-1	-4.667542	-1	-25.550608	-1	-1	-1	-1.6287602	-1	-1.9205644	-1	-1	-7.9478097	-2.5558259	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.9153919	-1	-8.2632332	-1	-1	-1	-1	-3.4933486	-2.8401589	-1	-11.012448	-1	-1	-1	-1.2403469	-1	-1	-1	-2.1946163	-5.2581987	-1.7303866	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.910187	-1	-1	-1	-1	-1	-1	-4.9422245	-6.7055264	-1	-1	-1	-1	-1	-1.7050691	-1	-3.902926	-1	-1.6869767	-2.2621219	-1.2877547	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-10.910411	-1	-1	-1	-1	-6.7021089	-1.6729715	-1	-10.625135	-1	-2.2829509	-1	-1	-1	-1.8199303	-1	-2.111448	-1	-2.3569224	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
